station_name,badge_number,exception_date,exception_start_time,hours,exception_group,exception_source
4 District C Platoon,97997,20220808,18:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97967,20220714,6:00,12,Accrued,Voluntary Time Off
4 District D Platoon,97747,20220714,6:00,12,Vacation,Voluntary Time Off
4 District D Platoon,96365,20220714,7:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98239,20220714,19:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97967,20220715,6:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97747,20220715,6:00,12,Vacation,Voluntary Time Off
4 District D Platoon,96365,20220715,7:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98239,20220715,19:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97967,20220716,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97747,20220716,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,96365,20220716,19:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97636,20220716,6:00,12,Accrued,Voluntary Time Off
4 District D Platoon,97967,20220717,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97896,20220717,18:00,12,Accrued,Voluntary Time Off
4 District D Platoon,97747,20220717,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97858,20220717,6:00,12,Vacation,Voluntary Time Off
4 District D Platoon,96365,20220717,19:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97636,20220717,6:00,12,Accrued,Voluntary Time Off
4 District B Platoon,97714,20220718,7:00,12,Sick,Sick
4 District A Platoon,97636,20220718,18:00,12,Accrued,Voluntary Time Off
4 District B Platoon,97714,20220719,7:00,12,Sick,Sick
4 District A Platoon,97636,20220719,18:00,12,Accrued,Voluntary Time Off
4 District C Platoon,97868,20220720,7:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97714,20220720,19:00,12,Sick,Sick
4 District C Platoon,97997,20220720,6:00,12,Accrued,Voluntary Time Off
4 District C Platoon,97868,20220721,7:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97714,20220721,19:00,12,Sick,Sick
4 District C Platoon,97997,20220721,6:00,12,Accrued,Voluntary Time Off
4 District C Platoon,97868,20220722,19:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,96782,20220722,17:00,12,Vacation,Voluntary Time Off
4 District C Platoon,97997,20220722,18:00,12,Accrued,Voluntary Time Off
4 District D Platoon,96365,20220722,7:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98067,20220722,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97868,20220723,19:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,96782,20220723,17:00,12,Vacation,Voluntary Time Off
4 District C Platoon,97997,20220723,18:00,12,Accrued,Voluntary Time Off
4 District D Platoon,96365,20220723,7:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98067,20220723,6:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,97858,20220724,6:00,12,Vacation,Voluntary Time Off
4 District D Platoon,96365,20220724,19:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97636,20220724,6:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,96988,20220725,14:00,4,Stat Holiday,Voluntary Time Off
4 District A Platoon,97858,20220725,6:00,12,Vacation,Voluntary Time Off
4 District D Platoon,96365,20220725,19:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98016,20220726,7:00,12,Accrued,Voluntary Time Off
4 District A Platoon,97858,20220726,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97812,20220726,7:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98016,20220727,7:00,12,Accrued,Voluntary Time Off
4 District A Platoon,97858,20220727,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97580,20220701,18:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97130,20220701,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97696,20220701,6:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97843,20220702,7:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97714,20220702,7:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97995,20220702,15:00,3,Accrued,Voluntary Time Off
4 District A Platoon,97932,20220703,19:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97514,20220703,17:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97714,20220703,7:00,12,Vacation,Voluntary Time Off
4 District A Platoon,96988,20220703,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98167,20220703,7:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,96782,20220704,5:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97714,20220704,19:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97812,20220704,3:00,4,Sick,Sick
4 District B Platoon,98167,20220704,19:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,96782,20220705,5:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97714,20220705,19:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98167,20220705,19:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,96782,20220706,17:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97967,20220706,11:00,7,Accrued,Voluntary Time Off
4 District D Platoon,97896,20220706,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,96782,20220707,17:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97896,20220707,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,98181,20220707,7:00,12,Accrued,Voluntary Time Off
4 District D Platoon,97967,20220708,18:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,97514,20220708,5:00,12,Vacation,Voluntary Time Off
4 District A Platoon,96988,20220708,6:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98067,20220708,18:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,96580,20220708,7:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97967,20220709,18:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,97514,20220709,5:00,12,Vacation,Voluntary Time Off
4 District A Platoon,96988,20220709,6:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98067,20220709,18:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,96580,20220709,7:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97714,20220710,7:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,96988,20220710,18:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,96580,20220710,19:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98099,20220710,18:00,12,Sick,Sick
4 District B Platoon,97714,20220711,7:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,96988,20220711,18:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,96580,20220711,19:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97812,20220711,17:00,2,Accrued,Voluntary Time Off
4 District C Platoon,96782,20220712,5:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97714,20220712,19:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98239,20220712,7:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98260,20220712,19:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,96782,20220713,5:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97714,20220713,19:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98239,20220713,7:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97812,20220713,19:00,12,Sick,Sick
4 District B Platoon,98260,20220713,19:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98024,20220616,7:00,10,Training,Scheduled Hours Exceptions
4 District A Platoon,97696,20220616,18:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98024,20220617,7:00,10,Training,Scheduled Hours Exceptions
4 District A Platoon,97696,20220617,18:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98024,20220618,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,96564,20220618,7:00,10,Training,Scheduled Hours Exceptions
4 District B Platoon,97843,20220618,19:00,12,Accrued,Voluntary Time Off
4 District B Platoon,98024,20220619,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,96564,20220619,7:00,10,Training,Scheduled Hours Exceptions
4 District B Platoon,97843,20220619,19:00,12,Accrued,Voluntary Time Off
4 District B Platoon,98260,20220619,19:00,12,Sick,Sick
4 District C Platoon,96564,20220620,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98316,20220620,7:00,10,Training,Scheduled Hours Exceptions
4 District C Platoon,96564,20220621,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98316,20220621,7:00,10,Training,Scheduled Hours Exceptions
4 District A Platoon,97696,20220622,6:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98341,20220623,18:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97130,20220623,18:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,97696,20220623,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97714,20220624,7:30,4,Training,Scheduled Hours Exceptions
4 District A Platoon,97696,20220624,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98260,20220624,7:30,4,Training,Scheduled Hours Exceptions
4 District A Platoon,97696,20220625,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,96564,20220626,7:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98260,20220626,19:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98096,20220626,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,96564,20220627,7:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98260,20220627,19:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98096,20220627,6:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98316,20220628,7:00,12,Sick,Sick
4 District C Platoon,96564,20220628,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97130,20220628,6:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97696,20220628,7:00,10,Training,Scheduled Hours Exceptions
4 District C Platoon,98096,20220628,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,96564,20220629,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97130,20220629,6:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97696,20220629,7:00,10,Training,Scheduled Hours Exceptions
4 District C Platoon,98096,20220629,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97580,20220630,18:00,12,Accrued,Voluntary Time Off
4 District D Platoon,97130,20220630,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97696,20220630,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98264,20220528,19:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98316,20220530,19:00,12,Sick,Sick
4 District B Platoon,98226,20220530,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,97843,20220530,7:00,9,Training,Scheduled Hours Exceptions
4 District D Platoon,97580,20220530,7:00,9,Training,Scheduled Hours Exceptions
4 District B Platoon,98226,20220531,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,97995,20220531,7:00,10,Training,Scheduled Hours Exceptions
4 District B Platoon,98226,20220601,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,97995,20220601,7:00,10,Training,Scheduled Hours Exceptions
4 District B Platoon,98226,20220602,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,98264,20220602,7:00,12,Vacation,Voluntary Time Off
4 District C Platoon,96564,20220602,7:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98260,20220602,19:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98226,20220603,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,98264,20220603,7:00,12,Vacation,Voluntary Time Off
4 District C Platoon,96564,20220603,7:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97995,20220603,18:00,8,Stat Holiday,Voluntary Time Off
4 District B Platoon,97995,20220603,2:00,4,Accrued,Voluntary Time Off
4 District C Platoon,98264,20220604,19:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98264,20220605,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98341,20220605,6:00,12,Accrued,Voluntary Time Off
4 District B Platoon,98226,20220606,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,97696,20220606,7:00,4,Training,Scheduled Hours Exceptions
4 District B Platoon,98226,20220607,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,97843,20220607,17:30,3,Training,Scheduled Hours Exceptions
4 District B Platoon,98226,20220608,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,97580,20220609,8:00,9,Training,Scheduled Hours Exceptions
4 District C Platoon,98264,20220610,7:00,12,Accrued,Voluntary Time Off
4 District D Platoon,97580,20220610,8:00,9,Training,Scheduled Hours Exceptions
4 District B Platoon,98226,20220610,19:00,12,Accrued,Voluntary Time Off
4 District B Platoon,98024,20220610,18:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98264,20220611,7:00,12,Accrued,Voluntary Time Off
4 District B Platoon,98024,20220611,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97130,20220612,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,96564,20220612,5:00,2,Stat Holiday,Voluntary Time Off
4 District B Platoon,97843,20220613,8:00,9,Training,Scheduled Hours Exceptions
4 District D Platoon,98316,20220613,12:00,4,Training,Scheduled Hours Exceptions
4 District D Platoon,97130,20220613,7:00,4,Training,Scheduled Hours Exceptions
4 District B Platoon,98260,20220613,8:00,9,Training,Scheduled Hours Exceptions
4 District B Platoon,97843,20220614,8:00,9,Training,Scheduled Hours Exceptions
4 District B Platoon,98260,20220614,8:00,9,Training,Scheduled Hours Exceptions
4 District B Platoon,97716,20220421,6:00,12,Sick,Sick
4 District A Platoon,97696,20220421,18:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98260,20220421,7:00,12,Training,Scheduled Hours Exceptions
4 District B Platoon,98024,20220421,6:00,12,Accrued,Voluntary Time Off
4 District B Platoon,97843,20220422,6:00,12,Sick,Sick
4 District D Platoon,97580,20220422,7:00,12,Training,Scheduled Hours Exceptions
4 District B Platoon,97716,20220422,6:00,12,Sick,Sick
4 District A Platoon,97696,20220422,18:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98260,20220422,7:00,12,Training,Scheduled Hours Exceptions
4 District B Platoon,98024,20220422,6:00,12,Accrued,Voluntary Time Off
4 District B Platoon,97843,20220423,19:00,12,Sick,Sick
4 District B Platoon,97716,20220423,18:00,12,Sick,Sick
4 District B Platoon,98024,20220423,18:00,12,Accrued,Voluntary Time Off
4 District B Platoon,97843,20220424,19:00,12,Sick,Sick
4 District B Platoon,98260,20220424,5:00,2,Accrued,Voluntary Time Off
4 District B Platoon,98024,20220424,18:00,12,Accrued,Voluntary Time Off
4 District D Platoon,97130,20220425,6:00,12,Sick,Sick
4 District D Platoon,98341,20220426,15:00,3,Accrued,Voluntary Time Off
4 District C Platoon,97851,20220426,1:00,5,Stat Holiday,Voluntary Time Off
4 District C Platoon,96564,20220426,3:00,4,Accrued,Voluntary Time Off
4 District A Platoon,97696,20220427,6:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97580,20220428,18:00,12,Sick,Sick
4 District A Platoon,97696,20220428,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98260,20220429,8:00,9,Training,Scheduled Hours Exceptions
4 District A Platoon,97696,20220429,18:00,12,Accrued,Voluntary Time Off
4 District C Platoon,97868,20220430,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98260,20220430,8:00,9,Training,Scheduled Hours Exceptions
4 District A Platoon,97696,20220430,18:00,12,Accrued,Voluntary Time Off
4 District C Platoon,97868,20220501,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,97714,20220501,23:30,3.5,Sick,Sick
4 District C Platoon,98096,20220501,6:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97714,20220502,15:00,12,Sick,Sick
4 District C Platoon,96564,20220502,12:00,5,Stat Holiday,Voluntary Time Off
4 District C Platoon,98096,20220502,6:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98260,20220502,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,97843,20220503,17:30,3,Training,Scheduled Hours Exceptions
4 District D Platoon,97580,20220503,12:00,4,Training,Scheduled Hours Exceptions
4 District C Platoon,98096,20220503,18:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98260,20220503,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,97843,20220504,7:00,12,Training,Scheduled Hours Exceptions
4 District C Platoon,98096,20220504,18:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98260,20220504,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98260,20220505,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,97130,20220506,18:00,12,Accrued,Voluntary Time Off
4 District B Platoon,97843,20220507,7:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97714,20220507,7:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,97995,20220507,12:00,4,Training,Scheduled Hours Exceptions
4 District B Platoon,97843,20220508,7:00,12,Vacation,Voluntary Time Off
4 District B Platoon,97714,20220508,7:00,12,Accrued,Voluntary Time Off
4 District B Platoon,98024,20220508,12:00,4,Training,Scheduled Hours Exceptions
4 District C Platoon,98264,20220509,7:00,10,Training,Scheduled Hours Exceptions
4 District B Platoon,97843,20220509,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98292,20220509,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,97714,20220509,19:00,12,Accrued,Voluntary Time Off
4 District C Platoon,98264,20220510,7:00,10,Training,Scheduled Hours Exceptions
